UnitPrice,OrderQuantity 
29.99,1
4.99,1
34.99,1
29.99,1
9.99,1
4.99,1
34.99,1
24.49,1
69.99,1
69.99,1
63.5,1
4.99,1
4.99,1
34.99,1
4.99,1
24.99,1
2.29,1
7.95,1
24.99,1
3.99,1
21.49,1
2.29,1
3.99,1
63.5,1
3.99,1
53.99,1
21.49,1
28.99,1
4.99,1
2.29,1
4.99,1
2.29,1
35.0,1
35.0,1
4.99,1
34.99,1
2294.99,1
21.98,1
34.99,1
2319.99,1
21.98,1
54.99,1
2294.99,1
4.99,1
35.0,1
34.99,1
24.49,1
1700.99,1
53.99,1
2443.35,1
3.99,1
32.6,1
34.99,1
24.49,1
1120.49,1
3.99,1
24.99,1
34.99,1
2319.99,1
4.99,1
9.99,1
1214.85,1
34.99,1
1214.85,1
34.99,1
742.35,1
34.99,1
1214.85,1
8.99,1
539.99,1
34.99,1
539.99,1
8.99,1
4.99,1
54.99,1
7.95,1
539.99,1
8.99,1
4.99,1
8.99,1
539.99,1
8.99,1
539.99,1
4.99,1
8.99,1
54.99,1
7.95,1
539.99,1
8.99,1
1700.99,1
49.99,1
1120.49,1
4.99,1
8.99,1
34.99,1
769.49,1
69.99,1
8.99,1
29.99,1
4.99,1
2.29,1
21.98,1
9.99,1
4.99,1
63.5,1
69.99,1
4.99,1
34.99,1
3.99,1
2.29,1
3.99,1
53.99,1
8.99,1
49.99,1
8.99,1
1700.99,1
8.99,1
4.99,1
2294.99,1
21.98,1
49.99,1
8.99,1
2319.99,1
2294.99,1
35.0,1
4.99,1
2.29,1
34.99,1
24.49,1
3.99,1
34.99,1
49.99,1
49.99,1
8.99,1
21.49,1
3.99,1
34.99,1
4.99,1
24.99,1
2.29,1
32.6,1
3.99,1
32.6,1
29.99,1
4.99,1
2.29,1
3.99,1
32.6,1
24.49,1
34.99,1
9.99,1
4.99,1
34.99,1
4.99,1
7.95,1
21.98,1
34.99,1
4.99,1
34.99,1
4.99,1
35.0,1
4.99,1
2.29,1
3.99,1
32.6,1
34.99,1
24.99,1
3.99,1
34.99,1
24.99,1
2.29,1
29.99,1
4.99,1
34.99,1
29.99,1
4.99,1
2.29,1
159.0,1
8.99,1
29.99,1
4.99,1
54.99,1
21.49,1
3.99,1
8.99,1
4.99,1
8.99,1
21.49,1
2.29,1
21.98,1
49.99,1
4.99,1
35.0,1
2.29,1
7.95,1
21.98,1
34.99,1
53.99,1
21.98,1
34.99,1
49.99,1
2319.99,1
54.99,1
2319.99,1
21.98,1
53.99,1
742.35,1
34.99,1
2384.07,1
28.99,1
1120.49,1
34.99,1
1120.49,1
1120.49,1
24.99,1
3.99,1
2.29,1
2319.99,1
21.98,1
2.29,1
2319.99,1
35.0,1
742.35,1
4.99,1
8.99,1
2384.07,1
34.99,1
539.99,1
21.49,1
3.99,1
54.99,1
1120.49,1
53.99,1
1120.49,1
34.99,1
8.99,1
539.99,1
8.99,1
4.99,1
53.99,1
8.99,1
539.99,1
4.99,1
8.99,1
53.99,1
769.49,1
539.99,1
21.49,1
2.29,1
69.99,1
53.99,1
8.99,1
4.99,1
2.29,1
34.99,1
1700.99,1
8.99,1
4.99,1
34.99,1
2443.35,1
32.6,1
34.99,1
8.99,1
2443.35,1
7.95,1
2319.99,1
21.98,1
8.99,1
53.99,1
28.99,1
4.99,1
34.99,1
24.99,1
4.99,1
34.99,1
28.99,1
4.99,1
34.99,1
24.49,1
4.99,1
24.99,1
8.99,1
24.99,1
2.29,1
120.0,1
21.49,1
3.99,1
34.99,1
3.99,1
32.6,1
2.29,1
120.0,1
32.6,1
3.99,1
2.29,1
29.99,1
4.99,1
21.98,1
4.99,1
9.99,1
34.99,1
9.99,1
4.99,1
34.99,1
9.99,1
63.5,1
4.99,1
69.99,1
69.99,1
49.99,1
4.99,1
34.99,1
4.99,1
34.99,1
24.49,1
21.98,1
24.49,1
21.98,1
24.99,1
53.99,1
24.99,1
3.99,1
49.99,1
4.99,1
34.99,1
8.99,1
3.99,1
21.49,1
2.29,1
21.49,1
3.99,1
2.29,1
4.99,1
54.99,1
49.99,1
4.99,1
21.98,1
49.99,1
8.99,1
4.99,1
2443.35,1
8.99,1
4.99,1
2294.99,1
35.0,1
4.99,1
2319.99,1
21.98,1
34.99,1
49.99,1
24.49,1
2319.99,1
9.99,1
2319.99,1
1214.85,1
53.99,1
24.49,1
2443.35,1
3.99,1
32.6,1
2.29,1
742.35,1
4.99,1
8.99,1
2384.07,1
34.99,1
49.99,1
2384.07,1
4.99,1
63.5,1
8.99,1
8.99,1
2384.07,1
539.99,1
21.49,1
3.99,1
2.29,1
539.99,1
34.99,1
24.49,1
539.99,1
4.99,1
8.99,1
1120.49,1
53.99,1
1120.49,1
24.49,1
49.99,1
1120.49,1
1120.49,1
49.99,1
1700.99,1
53.99,1
8.99,1
539.99,1
34.99,1
2384.07,1
4.99,1
8.99,1
2384.07,1
28.99,1
4.99,1
34.99,1
2384.07,1
28.99,1
2384.07,1
53.99,1
21.49,1
8.99,1
21.98,1
34.99,1
4.99,1
2.29,1
7.95,1
4.99,1
2.29,1
8.99,1
69.99,1
4.99,1
9.99,1
34.99,1
49.99,1
8.99,1
24.49,1
28.99,1
8.99,1
4.99,1
2443.35,1
32.6,1
3.99,1
2.29,1
2319.99,1
54.99,1
49.99,1
2319.99,1
21.98,1
9.99,1
2319.99,1
2294.99,1
21.98,1
8.99,1
2294.99,1
2294.99,1
9.99,1
4.99,1
34.99,1
53.99,1
3.99,1
54.99,1
3.99,1
24.99,1
34.99,1
3.99,1
21.49,1
34.99,1
28.99,1
4.99,1
24.49,1
28.99,1
4.99,1
34.99,1
3.99,1
32.6,1
32.6,1
3.99,1
2.29,1
3.99,1
32.6,1
2.29,1
7.95,1
24.99,1
2.29,1
3.99,1
32.6,1
32.6,1
2.29,1
9.99,1
9.99,1
4.99,1
53.99,1
69.99,1
8.99,1
21.98,1
34.99,1
4.99,1
34.99,1
21.98,1
49.99,1
24.49,1
21.98,1
24.99,1
2.29,1
24.99,1
49.99,1
4.99,1
35.0,1
2.29,1
29.99,1
24.99,1
2.29,1
4.99,1
4.99,1
2.29,1
28.99,1
4.99,1
2.29,1
4.99,1
2.29,1
4.99,1
34.99,1
8.99,1
35.0,1
2.29,1
35.0,1
4.99,1
4.99,1
35.0,1
4.99,1
35.0,1
2.29,1
35.0,1
2.29,1
35.0,1
4.99,1
34.99,1
53.99,1
9.99,1
4.99,1
8.99,1
4.99,1
24.49,1
769.49,1
69.99,1
769.49,1
69.99,1
8.99,1
53.99,1
2294.99,1
2319.99,1
21.98,1
2294.99,1
21.98,1
34.99,1
53.99,1
24.49,1
742.35,1
28.99,1
4.99,1
2.29,1
742.35,1
8.99,1
4.99,1
8.99,1
742.35,1
28.99,1
4.99,1
1214.85,1
49.99,1
2319.99,1
9.99,1
8.99,1
4.99,1
742.35,1
742.35,1
742.35,1
8.99,1
2384.07,1
4.99,1
8.99,1
2384.07,1
34.99,1
2384.07,1
53.99,1
1120.49,1
53.99,1
1700.99,1
34.99,1
539.99,1
539.99,1
34.99,1
2384.07,1
539.99,1
8.99,1
24.99,1
24.49,1
7.95,1
539.99,1
34.99,1
539.99,1
21.98,1
9.99,1
4.99,1
2443.35,1
34.99,1
3.99,1
2.29,1
24.99,1
24.99,1
29.99,1
9.99,1
4.99,1
4.99,1
9.99,1
34.99,1
9.99,1
4.99,1
9.99,1
4.99,1
69.99,1
8.99,1
69.99,1
69.99,1
53.99,1
69.99,1
53.99,1
4.99,1
4.99,1
4.99,1
8.99,1
4.99,1
63.5,1
4.99,1
4.99,1
24.49,1
34.99,1
4.99,1
34.99,1
21.98,1
34.99,1
49.99,1
21.98,1
34.99,1
69.99,1
24.99,1
49.99,1
8.99,1
21.49,1
3.99,1
2.29,1
21.49,1
3.99,1
2.29,1
28.99,1
4.99,1
49.99,1
8.99,1
4.99,1
34.99,1
8.99,1
28.99,1
4.99,1
8.99,1
4.99,1
35.0,1
2.29,1
2319.99,1
34.99,1
2319.99,1
9.99,1
4.99,1
2319.99,1
21.98,1
34.99,1
2319.99,1
35.0,1
4.99,1
7.95,1
2294.99,1
35.0,1
2.29,1
2319.99,1
21.98,1
34.99,1
1700.99,1
4.99,1
8.99,1
53.99,1
2443.35,1
8.99,1
4.99,1
8.99,1
2294.99,1
4.99,1
35.0,1
34.99,1
1214.85,1
53.99,1
2384.07,1
539.99,1
8.99,1
4.99,1
63.5,1
539.99,1
34.99,1
539.99,1
24.49,1
1120.49,1
8.99,1
4.99,1
2384.07,1
34.99,1
539.99,1
4.99,1
8.99,1
8.99,1
24.99,1
29.99,1
4.99,1
34.99,1
29.99,1
4.99,1
2.29,1
7.95,1
69.99,1
8.99,1
53.99,1
49.99,1
3.99,1
2.29,1
120.0,1
32.6,1
3.99,1
32.6,1
3.99,1
1700.99,1
3.99,1
24.99,1
34.99,1
769.49,1
49.99,1
2319.99,1
2319.99,1
9.99,1
4.99,1
34.99,1
2294.99,1
21.98,1
24.49,1
53.99,1
3.99,1
7.95,1
3.99,1
24.99,1
4.99,1
24.99,1
49.99,1
4.99,1
29.99,1
29.99,1
4.99,1
34.99,1
29.99,1
4.99,1
29.99,1
4.99,1
21.98,1
9.99,1
54.99,1
69.99,1
8.99,1
69.99,1
49.99,1
4.99,1
34.99,1
4.99,1
4.99,1
34.99,1
49.99,1
8.99,1
69.99,1
53.99,1
69.99,1
8.99,1
49.99,1
4.99,1
34.99,1
4.99,1
54.99,1
7.95,1
4.99,1
34.99,1
49.99,1
4.99,1
49.99,1
4.99,1
34.99,1
3.99,1
32.6,1
34.99,1
4.99,1
24.99,1
34.99,1
4.99,1
29.99,1
4.99,1
34.99,1
53.99,1
3.99,1
34.99,1
49.99,1
4.99,1
8.99,1
34.99,1
3.99,1
28.99,1
4.99,1
53.99,1
8.99,1
21.49,1
3.99,1
2.29,1
4.99,1
8.99,1
4.99,1
4.99,1
49.99,1
35.0,1
4.99,1
35.0,1
4.99,1
63.5,1
35.0,1
2.29,1
34.99,1
769.49,1
29.99,1
2.29,1
769.49,1
29.99,1
4.99,1
2.29,1
564.99,1
9.99,1
4.99,1
24.49,1
34.99,1
2294.99,1
21.98,1
9.99,1
4.99,1
34.99,1
24.49,1
2319.99,1
9.99,1
4.99,1
49.99,1
8.99,1
742.35,1
28.99,1
742.35,1
28.99,1
4.99,1
2.29,1
1700.99,1
53.99,1
2294.99,1
21.98,1
9.99,1
4.99,1
54.99,1
1214.85,1
28.99,1
4.99,1
2384.07,1
8.99,1
2384.07,1
4.99,1
28.99,1
24.49,1
2384.07,1
53.99,1
2384.07,1
8.99,1
2384.07,1
34.99,1
539.99,1
21.49,1
3.99,1
2.29,1
539.99,1
34.99,1
1120.49,1
4.99,1
8.99,1
34.99,1
1700.99,1
8.99,1
4.99,1
34.99,1
1120.49,1
34.99,1
49.99,1
8.99,1
2384.07,1
28.99,1
4.99,1
2384.07,1
4.99,1
9.99,1
54.99,1
7.95,1
34.99,1
53.99,1
1700.99,1
34.99,1
1700.99,1
53.99,1
8.99,1
2443.35,1
2319.99,1
21.98,1
63.5,1
49.99,1
24.99,1
3.99,1
34.99,1
4.99,1
3.99,1
24.99,1
34.99,1
21.49,1
3.99,1
34.99,1
49.99,1
32.6,1
3.99,1
34.99,1
24.49,1
32.6,1
24.99,1
2.29,1
4.99,1
29.99,1
7.95,1
4.99,1
29.99,1
34.99,1
24.49,1
9.99,1
4.99,1
54.99,1
7.95,1
29.99,1
8.99,1
4.99,1
9.99,1
54.99,1
7.95,1
9.99,1
4.99,1
9.99,1
69.99,1
69.99,1
49.99,1
69.99,1
69.99,1
49.99,1
8.99,1
21.98,1
63.5,1
21.98,1
69.99,1
24.49,1
21.98,1
63.5,1
4.99,1
35.0,1
2.29,1
29.99,1
4.99,1
34.99,1
3.99,1
2.29,1
24.49,1
4.99,1
21.49,1
3.99,1
2.29,1
4.99,1
8.99,1
4.99,1
28.99,1
2.29,1
159.0,1
4.99,1
8.99,1
4.99,1
8.99,1
35.0,1
4.99,1
34.99,1
35.0,1
2.29,1
35.0,1
4.99,1
34.99,1
35.0,1
4.99,1
21.98,1
49.99,1
21.98,1
9.99,1
4.99,1
34.99,1
769.49,1
69.99,1
2319.99,1
21.98,1
8.99,1
2319.99,1
4.99,1
35.0,1
21.98,1
2319.99,1
9.99,1
4.99,1
49.99,1
2384.07,1
4.99,1
8.99,1
34.99,1
8.99,1
1700.99,1
4.99,1
8.99,1
54.99,1
2443.35,1
2443.35,1
8.99,1
4.99,1
539.99,1
564.99,1
2294.99,1
2319.99,1
21.98,1
34.99,1
49.99,1
2319.99,1
2384.07,1
53.99,1
2384.07,1
28.99,1
4.99,1
34.99,1
1120.49,1
34.99,1
1120.49,1
53.99,1
1700.99,1
4.99,1
8.99,1
49.99,1
742.35,1
8.99,1
53.99,1
2384.07,1
8.99,1
4.99,1
53.99,1
8.99,1
539.99,1
8.99,1
21.98,1
34.99,1
8.99,1
53.99,1
21.98,1
63.5,1
4.99,1
2.29,1
769.49,1
49.99,1
53.99,1
2.29,1
53.99,1
3.99,1
4.99,1
2.29,1
4.99,1
28.99,1
4.99,1
29.99,1
34.99,1
9.99,1
4.99,1
7.95,1
69.99,1
49.99,1
24.49,1
69.99,1
8.99,1
4.99,1
4.99,1
21.98,1
32.6,1
4.99,1
29.99,1
4.99,1
34.99,1
49.99,1
3.99,1
63.5,1
4.99,1
7.95,1
28.99,1
35.0,1
2.29,1
21.98,1
4.99,1
9.99,1
2.29,1
21.98,1
769.49,1
7.95,1
2319.99,1
21.98,1
2319.99,1
21.98,1
34.99,1
2319.99,1
35.0,1
2319.99,1
35.0,1
4.99,1
2.29,1
2294.99,1
4.99,1
35.0,1
2.29,1
159.0,1
2384.07,1
34.99,1
2384.07,1
34.99,1
8.99,1
2443.35,1
32.6,1
3.99,1
63.5,1
34.99,1
2443.35,1
8.99,1
4.99,1
1120.49,1
3.99,1
24.99,1
34.99,1
1120.49,1
1120.49,1
4.99,1
8.99,1
54.99,1
8.99,1
2384.07,1
2384.07,1
53.99,1
8.99,1
2384.07,1
34.99,1
539.99,1
21.49,1
3.99,1
34.99,1
1700.99,1
34.99,1
1120.49,1
49.99,1
1120.49,1
49.99,1
2384.07,1
8.99,1
7.95,1
2384.07,1
34.99,1
53.99,1
8.99,1
1214.85,1
8.99,1
4.99,1
539.99,1
4.99,1
8.99,1
24.49,1
7.95,1
4.99,1
29.99,1
2.29,1
29.99,1
4.99,1
34.99,1
29.99,1
2.29,1
4.99,1
34.99,1
24.49,1
4.99,1
9.99,1
34.99,1
63.5,1
3.99,1
34.99,1
2443.35,1
4.99,1
8.99,1
769.49,1
9.99,1
4.99,1
34.99,1
769.49,1
21.98,1
34.99,1
4.99,1
54.99,1
21.49,1
2.29,1
32.6,1
2.29,1
32.6,1
2.29,1
4.99,1
29.99,1
34.99,1
49.99,1
32.6,1
3.99,1
34.99,1
9.99,1
4.99,1
9.99,1
4.99,1
4.99,1
4.99,1
9.99,1
4.99,1
2.29,1
4.99,1
21.98,1
21.98,1
3.99,1
2.29,1
3.99,1
34.99,1
4.99,1
35.0,1
35.0,1
4.99,1
8.99,1
34.99,1
21.98,1
34.99,1
8.99,1
769.49,1
69.99,1
539.99,1
21.98,1
4.99,1
9.99,1
53.99,1
2294.99,1
9.99,1
4.99,1
2.29,1
2319.99,1
21.98,1
159.0,1
2319.99,1
21.98,1
54.99,1
2384.07,1
34.99,1
8.99,1
1700.99,1
1120.49,1
2319.99,1
35.0,1
4.99,1
2294.99,1
4.99,1
35.0,1
34.99,1
1214.85,1
8.99,1
2384.07,1
4.99,1
8.99,1
34.99,1
2384.07,1
8.99,1
4.99,1
2384.07,1
1120.49,1
34.99,1
1120.49,1
3.99,1
24.99,1
34.99,1
539.99,1
2384.07,1
1214.85,1
34.99,1
2384.07,1
34.99,1
24.49,1
539.99,1
21.49,1
2.29,1
7.95,1
24.99,1
4.99,1
21.98,1
2.29,1
53.99,1
53.99,1
34.99,1
49.99,1
8.99,1
53.99,1
8.99,1
4.99,1
1700.99,1
2319.99,1
34.99,1
2294.99,1
21.98,1
49.99,1
2294.99,1
34.99,1
24.99,1
3.99,1
34.99,1
4.99,1
34.99,1
24.99,1
4.99,1
2.29,1
32.6,1
4.99,1
29.99,1
34.99,1
24.99,1
4.99,1
34.99,1
32.6,1
3.99,1
2.29,1
29.99,1
4.99,1
34.99,1
49.99,1
9.99,1
4.99,1
9.99,1
4.99,1
49.99,1
69.99,1
53.99,1
69.99,1
69.99,1
8.99,1
4.99,1
4.99,1
4.99,1
34.99,1
49.99,1
35.0,1
4.99,1
34.99,1
49.99,1
69.99,1
53.99,1
8.99,1
4.99,1
29.99,1
21.98,1
4.99,1
24.49,1
53.99,1
4.99,1
24.49,1
3.99,1
34.99,1
3.99,1
34.99,1
3.99,1
54.99,1
34.99,1
8.99,1
3.99,1
21.49,1
34.99,1
35.0,1
4.99,1
2.29,1
21.98,1
9.99,1
21.98,1
34.99,1
34.99,1
769.49,1
29.99,1
4.99,1
34.99,1
769.49,1
9.99,1
539.99,1
4.99,1
24.99,1
2.29,1
2319.99,1
9.99,1
4.99,1
49.99,1
2294.99,1
21.98,1
34.99,1
2294.99,1
2294.99,1
9.99,1
4.99,1
2294.99,1
21.98,1
53.99,1
742.35,1
34.99,1
8.99,1
1214.85,1
2443.35,1
7.95,1
2319.99,1
35.0,1
2319.99,1
9.99,1
2294.99,1
35.0,1
4.99,1
34.99,1
539.99,1
539.99,1
4.99,1
8.99,1
49.99,1
539.99,1
8.99,1
4.99,1
49.99,1
1120.49,1
53.99,1
2384.07,1
53.99,1
2384.07,1
53.99,1
539.99,1
34.99,1
539.99,1
3.99,1
21.49,1
24.49,1
49.99,1
8.99,1
7.95,1
24.99,1
29.99,1
4.99,1
34.99,1
4.99,1
29.99,1
24.49,1
34.99,1
35.0,1
21.98,1
53.99,1
159.0,1
1700.99,1
2294.99,1
9.99,1
34.99,1
3.99,1
24.99,1
28.99,1
4.99,1
2.29,1
7.95,1
28.99,1
4.99,1
24.99,1
4.99,1
34.99,1
29.99,1
4.99,1
34.99,1
29.99,1
3.99,1
32.6,1
54.99,1
63.5,1
32.6,1
3.99,1
34.99,1
29.99,1
9.99,1
4.99,1
9.99,1
34.99,1
69.99,1
53.99,1
69.99,1
4.99,1
4.99,1
63.5,1
4.99,1
4.99,1
34.99,1
49.99,1
4.99,1
21.98,1
9.99,1
4.99,1
4.99,1
2.29,1
21.98,1
34.99,1
21.98,1
9.99,1
4.99,1
24.99,1
2.29,1
7.95,1
3.99,1
28.99,1
4.99,1
28.99,1
4.99,1
2.29,1
3.99,1
21.49,1
2.29,1
21.49,1
3.99,1
2.29,1
7.95,1
4.99,1
35.0,1
8.99,1
8.99,1
24.49,1
4.99,1
769.49,1
69.99,1
49.99,1
8.99,1
539.99,1
9.99,1
4.99,1
34.99,1
49.99,1
564.99,1
4.99,1
9.99,1
539.99,1
8.99,1
564.99,1
9.99,1
4.99,1
2294.99,1
35.0,1
4.99,1
21.98,1
2384.07,1
34.99,1
2384.07,1
34.99,1
2384.07,1
8.99,1
4.99,1
34.99,1
1700.99,1
34.99,1
2443.35,1
3.99,1
32.6,1
2443.35,1
7.95,1
2443.35,1
32.6,1
3.99,1
34.99,1
24.49,1
1120.49,1
53.99,1
2294.99,1
34.99,1
2319.99,1
2319.99,1
2.29,1
2294.99,1
1214.85,1
34.99,1
742.35,1
8.99,1
2384.07,1
8.99,1
4.99,1
2.29,1
539.99,1
539.99,1
4.99,1
8.99,1
34.99,1
49.99,1
1120.49,1
34.99,1
24.49,1
539.99,1
539.99,1
63.5,1
769.49,1
69.99,1
53.99,1
742.35,1
8.99,1
4.99,1
2384.07,1
34.99,1
539.99,1
4.99,1
8.99,1
49.99,1
24.99,1
4.99,1
2.29,1
29.99,1
2.29,1
4.99,1
35.0,1
2.29,1
4.99,1
4.99,1
9.99,1
9.99,1
8.99,1
49.99,1
24.49,1
8.99,1
8.99,1
32.6,1
1700.99,1
24.99,1
539.99,1
1700.99,1
8.99,1
24.49,1
4.99,1
769.49,1
69.99,1
1700.99,1
49.99,1
8.99,1
2319.99,1
4.99,1
9.99,1
34.99,1
2294.99,1
34.99,1
53.99,1
2.29,1
24.99,1
3.99,1
24.49,1
49.99,1
4.99,1
28.99,1
3.99,1
21.49,1
7.95,1
24.99,1
2.29,1
4.99,1
28.99,1
2.29,1
3.99,1
21.49,1
34.99,1
24.99,1
4.99,1
32.6,1
4.99,1
29.99,1
9.99,1
4.99,1
4.99,1
9.99,1
34.99,1
9.99,1
4.99,1
69.99,1
8.99,1
4.99,1
8.99,1
4.99,1
34.99,1
4.99,1
2.29,1
4.99,1
34.99,1
21.98,1
4.99,1
9.99,1
8.99,1
69.99,1
49.99,1
3.99,1
34.99,1
53.99,1
3.99,1
34.99,1
21.49,1
28.99,1
4.99,1
2.29,1
21.49,1
2.29,1
4.99,1
2.29,1
35.0,1
35.0,1
2.29,1
120.0,1
35.0,1
4.99,1
21.98,1
9.99,1
8.99,1
4.99,1
21.98,1
24.49,1
769.49,1
29.99,1
4.99,1
21.98,1
54.99,1
7.95,1
769.49,1
8.99,1
69.99,1
769.49,1
539.99,1
4.99,1
9.99,1
54.99,1
53.99,1
539.99,1
21.98,1
2.29,1
2384.07,1
1214.85,1
8.99,1
4.99,1
8.99,1
1700.99,1
34.99,1
2443.35,1
34.99,1
1120.49,1
53.99,1
2294.99,1
2.29,1
2294.99,1
2319.99,1
2.29,1
1214.85,1
34.99,1
742.35,1
4.99,1
8.99,1
53.99,1
2384.07,1
53.99,1
1120.49,1
34.99,1
24.49,1
8.99,1
1700.99,1
1120.49,1
49.99,1
539.99,1
8.99,1
4.99,1
34.99,1
769.49,1
8.99,1
539.99,1
539.99,1
8.99,1
4.99,1
63.5,1
34.99,1
24.99,1
2.29,1
4.99,1
34.99,1
69.99,1
53.99,1
4.99,1
34.99,1
34.99,1
7.95,1
564.99,1
34.99,1
53.99,1
564.99,1
9.99,1
1700.99,1
2294.99,1
4.99,1
9.99,1
34.99,1
2319.99,1
4.99,1
35.0,1
2.29,1
7.95,1
2.29,1
159.0,1
3.99,1
7.95,1
4.99,1
34.99,1
4.99,1
28.99,1
32.6,1
29.99,1
4.99,1
21.98,1
34.99,1
49.99,1
29.99,1
4.99,1
2.29,1
7.95,1
3.99,1
32.6,1
34.99,1
24.49,1
9.99,1
4.99,1
120.0,1
9.99,1
4.99,1
69.99,1
9.99,1
4.99,1
34.99,1
4.99,1
7.95,1
4.99,1
24.49,1
4.99,1
34.99,1
4.99,1
2.29,1
32.6,1
3.99,1
29.99,1
2.29,1
4.99,1
24.99,1
2.29,1
4.99,1
29.99,1
4.99,1
34.99,1
35.0,1
2.29,1
4.99,1
8.99,1
63.5,1
21.98,1
769.49,1
69.99,1
8.99,1
2294.99,1
21.98,1
53.99,1
1700.99,1
8.99,1
4.99,1
2443.35,1
32.6,1
1120.49,1
53.99,1
1120.49,1
34.99,1
564.99,1
24.99,1
4.99,1
21.98,1
49.99,1
2319.99,1
2.29,1
1214.85,1
34.99,1
2384.07,1
4.99,1
8.99,1
8.99,1
1700.99,1
34.99,1
539.99,1
21.49,1
3.99,1
769.49,1
24.49,1
34.99,1
1214.85,1
8.99,1
4.99,1
34.99,1
539.99,1
34.99,1
24.99,1
2.29,1
21.49,1
3.99,1
2.29,1
29.99,1
2.29,1
69.99,1
8.99,1
4.99,1
2.29,1
9.99,1
4.99,1
1700.99,1
24.99,1
3.99,1
53.99,1
4.99,1
8.99,1
34.99,1
564.99,1
9.99,1
34.99,1
49.99,1
2443.35,1
4.99,1
8.99,1
34.99,1
8.99,1
2319.99,1
9.99,1
4.99,1
34.99,1
53.99,1
4.99,1
2.29,1
7.95,1
28.99,1
4.99,1
34.99,1
49.99,1
8.99,1
3.99,1
24.99,1
2.29,1
24.99,1
24.49,1
24.99,1
2.29,1
4.99,1
28.99,1
54.99,1
49.99,1
8.99,1
29.99,1
63.5,1
29.99,1
2.29,1
7.95,1
29.99,1
4.99,1
9.99,1
34.99,1
69.99,1
8.99,1
69.99,1
69.99,1
49.99,1
69.99,1
8.99,1
4.99,1
54.99,1
69.99,1
49.99,1
4.99,1
4.99,1
4.99,1
21.98,1
49.99,1
21.98,1
2.29,1
4.99,1
34.99,1
24.99,1
4.99,1
24.99,1
2.29,1
29.99,1
4.99,1
2.29,1
3.99,1
3.99,1
21.49,1
34.99,1
49.99,1
28.99,1
4.99,1
34.99,1
28.99,1
4.99,1
34.99,1
8.99,1
28.99,1
4.99,1
49.99,1
4.99,1
24.49,1
4.99,1
35.0,1
2.29,1
35.0,1
4.99,1
120.0,1
21.98,1
34.99,1
564.99,1
9.99,1
2294.99,1
35.0,1
4.99,1
34.99,1
1700.99,1
53.99,1
2443.35,1
7.95,1
1120.49,1
34.99,1
24.49,1
539.99,1
34.99,1
539.99,1
3.99,1
21.49,1
34.99,1
8.99,1
539.99,1
8.99,1
4.99,1
1120.49,1
34.99,1
539.99,1
34.99,1
539.99,1
8.99,1
4.99,1
34.99,1
2384.07,1
8.99,1
4.99,1
34.99,1
8.99,1
742.35,1
34.99,1
2384.07,1
539.99,1
8.99,1
4.99,1
8.99,1
539.99,1
63.5,1
539.99,1
3.99,1
24.99,1
34.99,1
4.99,1
35.0,1
34.99,1
49.99,1
3.99,1
34.99,1
28.99,1
4.99,1
24.49,1
769.49,1
69.99,1
53.99,1
2294.99,1
9.99,1
3.99,1
34.99,1
28.99,1
4.99,1
34.99,1
32.6,1
3.99,1
29.99,1
4.99,1
4.99,1
29.99,1
2.29,1
7.95,1
9.99,1
4.99,1
4.99,1
8.99,1
4.99,1
4.99,1
34.99,1
4.99,1
3.99,1
24.99,1
34.99,1
49.99,1
4.99,1
9.99,1
8.99,1
34.99,1
3.99,1
2.29,1
29.99,1
21.49,1
2.29,1
28.99,1
4.99,1
3.99,1
2.29,1
4.99,1
28.99,1
28.99,1
4.99,1
34.99,1
4.99,1
34.99,1
4.99,1
2.29,1
21.98,1
9.99,1
4.99,1
24.49,1
769.49,1
4.99,1
29.99,1
21.98,1
120.0,1
769.49,1
69.99,1
8.99,1
2319.99,1
21.98,1
2319.99,1
21.98,1
8.99,1
53.99,1
2294.99,1
21.98,1
9.99,1
4.99,1
8.99,1
2443.35,1
7.95,1
2443.35,1
34.99,1
2294.99,1
21.98,1
9.99,1
4.99,1
53.99,1
24.49,1
2384.07,1
8.99,1
4.99,1
8.99,1
49.99,1
2384.07,1
2384.07,1
8.99,1
4.99,1
54.99,1
7.95,1
2384.07,1
8.99,1
4.99,1
8.99,1
539.99,1
539.99,1
539.99,1
21.49,1
3.99,1
2.29,1
1120.49,1
34.99,1
8.99,1
742.35,1
539.99,1
8.99,1
4.99,1
34.99,1
24.49,1
539.99,1
8.99,1
4.99,1
34.99,1
34.99,1
24.99,1
3.99,1
34.99,1
3.99,1
24.99,1
63.5,1
34.99,1
29.99,1
21.49,1
2.29,1
21.98,1
3.99,1
21.49,1
63.5,1
21.49,1
8.99,1
4.99,1
34.99,1
2.29,1
564.99,1
34.99,1
1700.99,1
24.99,1
3.99,1
34.99,1
2319.99,1
35.0,1
4.99,1
34.99,1
2294.99,1
35.0,1
4.99,1
7.95,1
2319.99,1
9.99,1
4.99,1
34.99,1
2319.99,1
3.99,1
2.29,1
7.95,1
4.99,1
2.29,1
28.99,1
4.99,1
34.99,1
28.99,1
4.99,1
24.99,1
4.99,1
2.29,1
7.95,1
9.99,1
9.99,1
4.99,1
8.99,1
9.99,1
4.99,1
34.99,1
8.99,1
69.99,1
4.99,1
53.99,1
4.99,1
4.99,1
34.99,1
21.98,1
9.99,1
4.99,1
54.99,1
4.99,1
21.98,1
34.99,1
8.99,1
21.98,1
4.99,1
